Date(M/D/Y),Time,IP Address,Country,Country,Region,Region,City,Zip/Postal Code,Time Zone,Latitude,Longitude,Metro Code,Transportation Total,Car,Short Bus,Long Bus,Train,Airplane,Consumption Total,Textbooks,Clothing,Cellphone,eReader,Plastic Bottle,Energy Total,Dorm Energy Audit,Energy Gas Baseline,Energy Baseline,Food Total,Food Conversion,Coffee Conversion,Waste Total,Water Total,
4/3/2017,09:29:47pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/3/2017,09:29:56pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/3/2017,09:30:34pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,27.1165,21.6765,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/3/2017,09:31:40pm,128.193.154.218,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,27.1165,21.6765,,0,0,0,641.441,84.34,61.62,49,238,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6,
4/5/2017,08:43:32pm,128.193.154.138,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/5/2017,08:44:04pm,128.193.154.138,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,
4/5/2017,08:44:19pm,128.193.154.138,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.279,801,0,0,,0,0,0,0,0,0,0,0,0,2622.176791,0,71.45700486,2550.719786,0,0,0,148.0473777,16.6389849,

04/05/2017,10:55:00pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,Infinity,94.66,123.24000000000001,49,Infinity,3.549845,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:02pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,Infinity,94.66,123.24000000000001,49,Infinity,3.549845,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:10pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:20pm,128.193.154.254,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:55:44pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,788.025345,94.66,123.24000000000001,49,305.5,3.549845,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:05pm,128.193.154.214,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,68.45091,0,,0,0,68.45091,788.025345,94.66,123.24000000000001,49,305.5,3.549845,4812.470874830029,875.291754,95.27600648659143,3841.903114343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:09pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:11pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/05/2017,10:56:27pm,128.193.154.139,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/06/2017,09:04:46pm,128.193.217.6,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/06/2017,09:04:49pm,128.193.217.6,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:12:13am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:12:26am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:14:19am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:15:46am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,820.299,109,154.05,24.5,238,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:15:48am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,Infinity,109,154.05,24.5,Infinity,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:16:06am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:16:22am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,5038.383678830029,875.291754,95.27600648659143,4067.815918343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:17:43am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:18:47am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:19:46am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,2506.2128000000002,2506.2128000000002,0,148.0473776721831,22.185313200000003,
04/07/2017,01:19:56am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,2511.6728000000003,2506.2128000000002,5.46,148.0473776721831,22.185313200000003,
04/07/2017,01:20:28am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:20:55am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:20:58am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:20:58am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,2511.6728000000003,2506.2128000000002,5.46,148.0473776721831,22.185313200000003,
04/07/2017,01:21:44am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,5038.383678830029,875.291754,95.27600648659143,4067.815918343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:22:13am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,2511.6728000000003,2506.2128000000002,5.46,148.0473776721831,46.53936636666667,
04/07/2017,01:23:37am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,10343.689338830029,6180.597414000001,95.27600648659143,4067.815918343437,0,0,0,148.0473776721831,22.185313200000003,
04/07/2017,01:24:50am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,2511.6728000000003,2506.2128000000002,5.46,148.0473776721831,46.53936636666667,
04/07/2017,01:25:31am,128.193.154.182,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,851.8360700000001,144.51,,0,0,707.3260700000001,1090.299,109,154.05,24.5,508,0,4609.942590830028,446.850666,95.27600648659143,4067.815918343437,2511.6728000000003,2506.2128000000002,5.46,148.0473776721831,46.53936636666667,
04/07/2017,01:26:45am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,10343.689338830029,6180.597414000001,95.27600648659143,4067.815918343437,1910.5814,1910.5814,0,148.0473776721831,22.185313200000003,
04/07/2017,01:28:28am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,10343.689338830029,6180.597414000001,95.27600648659143,4067.815918343437,1910.5814,1910.5814,0,115.32016622705152,22.185313200000003,
04/07/2017,01:30:37am,128.193.154.210,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,777.72801,0,,24.767999999999997,0,752.96001,741.22,109,154.05,24.5,238,0,10343.689338830029,6180.597414000001,95.27600648659143,4067.815918343437,1910.5814,1910.5814,0,115.32016622705152,45.947640533333335,
04/18/2017,01:01:54am,128.193.217.6,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:01:57am,128.193.154.106,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:32am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:35am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:37am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:48am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:50am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:52am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:26:54am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:27:23am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/19/2017,12:27:28am,128.193.154.129,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/21/2017,05:35:00pm,128.193.216.127,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/21/2017,05:35:06pm,128.193.216.127,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/21/2017,05:35:25pm,128.193.216.127,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1445.1000000000001,1445.1000000000001,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/22/2017,11:52:18pm,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/22/2017,11:53:50pm,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/22/2017,11:54:41pm,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/22/2017,11:54:59pm,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
04/22/2017,11:55:14pm,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,5172.561914830028,875.291754,95.27600648659143,4201.994154343437,0,0,0,148.0473776721831,22.185313200000003,
04/22/2017,11:56:55pm,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,4847.465503330029,550.1953425,95.27600648659143,4201.994154343437,0,0,0,148.0473776721831,22.185313200000003,
04/23/2017,12:04:16am,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,4847.465503330029,550.1953425,95.27600648659143,4201.994154343437,1577.3004,1577.3004,0,148.0473776721831,22.185313200000003,
04/23/2017,12:04:21am,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,4847.465503330029,550.1953425,95.27600648659143,4201.994154343437,1579.4844,1577.3004,2.184,148.0473776721831,22.185313200000003,
04/23/2017,12:04:59am,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,4847.465503330029,550.1953425,95.27600648659143,4201.994154343437,1579.4844,1577.3004,2.184,148.0473776721831,22.185313200000003,
04/23/2017,12:05:33am,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,4847.465503330029,550.1953425,95.27600648659143,4201.994154343437,1579.4844,1577.3004,2.184,148.0473776721831,37.057067866666664,
04/23/2017,12:06:10am,128.193.154.255,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,1943.7424499999997,0,,4.3,0,1939.4424499999998,648.548,109.58,30.810000000000002,112,238,0,4847.465503330029,550.1953425,95.27600648659143,4201.994154343437,1579.4844,1577.3004,2.184,148.0473776721831,37.057067866666664,
04/28/2017,06:31:30pm,128.193.217.223,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,2622.1767906225213,0,71.45700486494357,2550.719785757578,0,0,0,148.0473776721831,16.6389849,
04/28/2017,06:31:43pm,128.193.217.223,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,2622.1767906225213,0,71.45700486494357,2550.719785757578,0,0,0,148.0473776721831,16.6389849,
05/01/2017,06:02:06pm,128.193.16.215,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
05/01/2017,06:02:07pm,128.193.16.215,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,3496.2357208300286,0,95.27600648659143,3400.959714343437,0,0,0,148.0473776721831,22.185313200000003,
05/01/2017,06:02:10pm,128.193.16.215,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,2622.1767906225214,0,71.45700486494357,2550.719785757578,0,0,0,148.0473776721831,16.6389849,
05/01/2017,06:02:16pm,128.193.16.215,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,0,0,,0,0,0,0,0,0,0,0,0,2622.1767906225214,0,71.45700486494357,2550.719785757578,0,0,0,148.0473776721831,16.6389849,
05/01/2017,06:03:12pm,128.193.16.215,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,316.21999999999997,289.02,,0,0,0,0,0,0,0,0,0,2622.1767906225214,0,71.45700486494357,2550.719785757578,0,0,0,148.0473776721831,16.6389849,
05/01/2017,06:03:54pm,128.193.16.215,US,United States,OR,Oregon,Corvallis,97331,America/Los_Angeles,44.5642,-123.2790,801,316.21999999999997,289.02,,0,0,0,1367.8799999999999,140,30.810000000000002,24.5,238,0,2622.1767906225214,0,71.45700486494357,2550.719785757578,0,0,0,148.0473776721831,16.6389849,
